"Timestamp","TZ","SOLAR (W/m2)","RAINFALL (mm)","WIND SPEED (m/s)","WIND DIRN (DEG)","AIR TEMP (DEG)","VAPOUR PRESS (kPa)","ATM PRESS (kPa)","REL HUMID (%)","TB COUNT","TB rainfall mm (mm)"
2019/12/16 13:45:00.000,n,924,0,-2.3,1.7,43,1.44,99.46,0.196,0,0
2019/12/16 14:00:00.000,n,895,0,-2.1,1.8,43.5,1.34,99.44,0.173,0,0
2019/12/16 14:15:00.008,n,895,0,-2.2,1.5,44.1,1.24,99.43,0.158,0,0
2019/12/16 14:30:00.001,n,779,0,-1.9,1.1,42.2,1.92,99.49,0.297,0,0
2019/12/16 14:45:00.001,n,782,0,-2,1.2,39.6,1.53,99.48,0.258,0,0
2019/12/16 15:00:00.000,n,604,0,-2.2,1.7,37.6,1.58,99.54,0.295,0,0
2019/12/16 15:15:00.000,n,415,0,-1.6,3.3,35.8,1.54,99.59,0.313,0,0
2019/12/16 15:30:00.001,n,490,0,-1.3,0.4,34,1.53,99.59,0.332,0,0
2019/12/16 15:45:00.000,n,570,0,-2.2,1.7,33.400002,1.63,99.6,0.365,0,0
2019/12/16 16:00:00.000,n,522,0,-4.2,-0.1,32.5,1.74,99.62,0.409,0,0
2019/12/16 16:15:00.000,n,472,0,-1,0.5,32.099998,1.83,99.68,0.437,0,0
2019/12/16 16:30:00.000,n,402,0,0.6,-2,31.3,1.83,99.73,0.46,0,0
2019/12/16 16:45:00.009,n,311,0,-1.3,1.6,30.3,2.07,99.77,0.542,0,0
2019/12/16 17:00:00.000,n,249,0,-2.3,3.5,29.2,1.99,99.79,0.544,0,0
2019/12/16 17:15:00.009,n,189,0,-0.5,1.9,28.7,1.99,99.84,0.549,0,0
2019/12/16 17:30:00.009,n,92,0,-3.2,3.6,27.5,2.06,99.89,0.6,0,0
2019/12/16 17:45:00.000,n,70,0,-4,4.7,26.7,1.99,99.94,0.591,0,0
2019/12/16 18:00:00.008,n,50,0,-1.4,3.1,26.2,2,99.96,0.604,0,0
2019/12/16 18:15:00.000,n,33,0,-2.3,1.9,25.8,1.99,99.99,0.606,0,0
2019/12/16 18:30:00.000,n,16,0,-3.4,3.5,25.4,2,100.02,0.625,0,0
2019/12/16 18:45:00.000,n,4,0,-2.1,2.5,25,1.99,100.05,0.632,0,0
2019/12/16 19:00:00.009,n,0,0,-2.5,2.5,24.8,1.95,100.09,0.624,0,0
2019/12/16 19:15:00.001,n,0,0,-3.5,3.3,24.6,1.93,100.14,0.62,0,0
2019/12/16 19:30:00.008,n,0,0,-1.7,2.3,24.4,1.92,100.18,0.626,0,0
2019/12/16 19:45:00.000,n,0,0,-3,0.9,24.3,1.9,100.23,0.623,0,0
2019/12/16 20:00:00.000,n,0,0,-1.3,2.5,24.2,1.9,100.26,0.627,0,0
2019/12/16 20:15:00.008,n,0,0,-0.8,4.5,24,1.9,100.29,0.63,0,0
2019/12/16 20:30:00.000,n,0,0,-2.5,2.5,23.9,1.89,100.31,0.631,0,0
2019/12/16 20:45:00.000,n,0,0,-1.6,2.5,23.8,1.87,100.34,0.629,0,0
2019/12/16 21:00:00.010,n,0,0,-2.5,2.9,23.7,1.86,100.35,0.627,0,0
2019/12/16 21:15:00.001,n,0,0,-1.7,2.3,23.6,1.84,100.38,0.624,0,0
2019/12/16 21:30:00.001,n,0,0,-2,2.2,23.5,1.83,100.41,0.623,0,0
2019/12/16 21:45:00.011,n,0,0,-1.9,2.3,23.5,1.82,100.43,0.621,0,0
2019/12/16 22:00:00.011,n,0,0,-1.5,2.3,23.3,1.82,100.44,0.629,0,0
2019/12/16 22:15:00.003,n,0,0,-2,2.3,23.2,1.83,100.46,0.634,0,0
2019/12/16 22:30:00.010,n,0,0,-1.3,3.1,23.1,1.83,100.46,0.639,0,0
2019/12/16 22:45:00.003,n,0,0,-1.3,1.9,23,1.84,100.46,0.643,0,0
2019/12/16 23:00:00.005,n,0,0,-2.1,2.9,22.9,1.84,100.45,0.648,0,0
2019/12/16 23:15:00.004,n,0,0,-2.3,2.5,22.8,1.84,100.46,0.651,0,0
2019/12/16 23:30:00.005,n,0,0,-1.7,2.6,22.7,1.84,100.46,0.655,0,0
2019/12/16 23:45:00.000,n,0,0,-2.3,1.7,22.6,1.84,100.46,0.662,0,0
2019/12/17 00:00:00.016,n,0,0,-1.7,2.3,22.5,1.84,100.46,0.666,0,0
2019/12/17 00:15:00.001,n,0,0,-2,2.6,22.3,1.84,100.47,0.667,0,0
2019/12/17 00:30:00.000,n,0,0,-2.4,2.6,22.2,1.82,100.47,0.666,0,0
2019/12/17 00:45:00.000,n,0,0,-2.2,2.5,22.1,1.82,100.47,0.668,0,0
2019/12/17 01:00:00.000,n,0,0,-2.1,2.4,22,1.8,100.47,0.663,0,0
2019/12/17 01:15:00.002,n,0,0,-2,2.3,21.9,1.77,100.46,0.658,0,0
2019/12/17 01:30:00.002,n,0,0,-2,2.4,21.8,1.76,100.45,0.657,0,0
2019/12/17 01:45:00.001,n,0,0,-2.1,2.4,21.6,1.75,100.44,0.658,0,0
2019/12/17 02:00:00.002,n,0,0,-2.1,2.6,21.5,1.74,100.43,0.663,0,0
2019/12/17 02:15:00.010,n,0,0,-2.2,2.5,21.4,1.74,100.42,0.668,0,0
2019/12/17 02:30:00.010,n,0,0,-2.1,2.4,21.2,1.74,100.42,0.675,0,0
2019/12/17 02:45:00.000,n,0,0,-2,2.3,21.1,1.73,100.42,0.669,0,0
2019/12/17 03:00:00.000,n,0,0,-2,2.3,21.2,1.71,100.41,0.658,0,0
2019/12/17 03:15:00.008,n,0,0,-2.2,2.3,21.2,1.69,100.42,0.651,0,0
2019/12/17 03:30:00.000,n,0,0,-2.3,2.5,21.1,1.68,100.45,0.655,0,0
2019/12/17 03:45:00.001,n,0,0,-2.2,2.4,20.8,1.68,100.45,0.668,0,0
2019/12/17 04:00:00.001,n,0,0,-2.1,2.5,20.6,1.68,100.46,0.674,0,0
2019/12/17 04:15:00.001,n,0,0,-1.9,2.5,20.5,1.67,100.46,0.675,0,0
2019/12/17 04:30:00.002,n,0,0,-2.2,2.4,20.3,1.67,100.49,0.68,0,0
2019/12/17 04:45:00.001,n,1,0,-2.2,2.4,20.1,1.67,100.51,0.691,0,0
2019/12/17 05:00:00.002,n,5,0,-2,2.5,20,1.66,100.53,0.69,0,0
2019/12/17 05:15:00.003,n,17,0,-2,2.6,20,1.66,100.54,0.694,0,0
2019/12/17 05:30:00.011,n,37,0,-2,2.7,20.2,1.67,100.56,0.698,0,0
2019/12/17 05:45:00.002,n,65,0,-1.7,3,20.8,1.7,100.58,0.709,0,0
2019/12/17 06:00:00.011,n,90,0,-1.9,2.6,21.4,1.73,100.61,0.713,0,0
2019/12/17 06:15:00.003,n,85,0,-2.2,2.5,21.4,1.72,100.64,0.7,0,0
2019/12/17 06:30:00.000,n,168,0,-1.7,2.8,22.5,1.75,100.66,0.697,0,0
2019/12/17 06:45:00.000,n,201,0,-1.6,3.3,23.7,1.77,100.66,0.684,0,0
2019/12/17 07:00:00.001,n,287,0,-1.4,3.6,25.3,1.81,100.68,0.687,0,0
2019/12/17 07:15:00.002,n,349,0,-1.7,3.2,26.5,1.85,100.7,0.673,0,0
2019/12/17 07:30:00.002,n,399,0,-1.5,3.1,27.6,1.86,100.69,0.646,0,0
2019/12/17 07:45:00.004,n,454,0,-1.4,2.8,28.1,1.81,100.7,0.611,0,0
2019/12/17 08:00:00.003,n,473,0,-1.6,3,28,1.75,100.71,0.576,0,0
2019/12/17 08:15:00.004,n,443,0,-1.7,3.1,28.1,1.75,100.7,0.571,0,0
2019/12/17 08:30:00.003,n,643,0,-2,3.9,29,1.75,100.7,0.552,0,0
2019/12/17 08:45:00.000,n,675,0,-1.7,2.9,29.3,1.72,100.73,0.53,0,0
2019/12/17 09:00:00.008,n,737,0,-1.8,2.5,29.5,1.73,100.72,0.53,0,0
2019/12/17 09:15:00.000,n,768,0,-1.8,3,29.7,1.72,100.71,0.509,0,0
2019/12/17 09:30:00.000,n,826,0,-1.9,2.7,29.8,1.73,100.71,0.521,0,0
2019/12/17 09:45:00.008,n,583,0,-1.4,2.5,29.6,1.76,100.71,0.523,0,0
2019/12/17 10:00:00.002,n,660,0,-2.7,2.8,29.5,1.75,100.7,0.517,0,0
2019/12/17 10:15:00.000,n,683,0,-1.3,1.6,29.4,1.75,100.7,0.521,0,0
2019/12/17 10:30:00.015,n,921,0,-2,2.6,30,1.77,100.71,0.51,0,0
2019/12/17 10:45:00.010,n,892,0,-2,2.4,29.9,1.78,100.71,0.51,0,0
2019/12/17 11:00:00.004,n,1037,0,-2.1,2.5,30.5,1.78,100.69,0.491,0,0
2019/12/17 11:15:00.003,n,1046,0,-1.7,1.9,30.4,1.82,100.68,0.503,0,0
2019/12/17 11:30:00.004,n,623,0,-1.3,1.6,29.5,1.81,100.69,0.535,0,0
2019/12/17 11:45:00.000,n,753,0,-1.7,1.8,28.8,1.81,100.68,0.539,0,0
2019/12/17 12:00:00.010,n,933,0,-2,2,29.4,1.8,100.66,0.502,0,0
2019/12/17 12:15:00.001,n,1013,0,-4.4,3.1,29.6,1.79,100.64,0.515,0,0
2019/12/17 12:30:00.001,n,804,0,-3.1,2.8,29.5,1.8,100.64,0.514,0,0
2019/12/17 12:45:00.010,n,1025,0,-2.5,1.8,29.5,1.83,100.62,0.512,0,0
2019/12/17 13:00:00.009,n,1011,0,-1.9,1.9,29.6,1.83,100.61,0.52,0,0
2019/12/17 13:15:00.000,n,996,0,-2.7,1,29.8,1.81,100.6,0.497,0,0
2019/12/17 13:30:00.008,n,852,0,-2.1,1.5,29.6,1.79,100.59,0.501,0,0
2019/12/17 13:45:00.000,n,822,0,-1.5,1.6,29.3,1.79,100.58,0.511,0,0
2019/12/17 14:00:00.000,n,897,0,-1.9,2.3,29.5,1.81,100.59,0.505,0,0
2019/12/17 14:15:00.009,n,860,0,-2.5,1.4,29.7,1.82,100.6,0.515,0,0
2019/12/17 14:30:00.000,n,821,0,-2.5,1.4,29.4,1.81,100.59,0.521,0,0
2019/12/17 14:45:00.000,n,773,0,-2.4,1.1,29.2,1.81,100.58,0.519,0,0
2019/12/17 15:00:00.008,n,729,0,-2.8,1.8,29.1,1.79,100.57,0.519,0,0
2019/12/17 15:15:00.001,n,683,0,-2.2,0.9,29.1,1.76,100.56,0.507,0,0
2019/12/17 15:30:00.000,n,638,0,-2.3,0.4,29,1.78,100.56,0.527,0,0
2019/12/17 15:45:00.009,n,583,0,-1.3,0.2,28.7,1.74,100.57,0.515,0,0
2019/12/17 16:00:00.000,n,527,0,-2.5,3.6,28.2,1.71,100.57,0.528,0,0
2019/12/17 16:15:00.000,n,476,0,-2,0.8,28,1.67,100.56,0.517,0,0
2019/12/17 16:30:00.009,n,423,0,-1.3,2.9,27.9,1.64,100.56,0.506,0,0
2019/12/17 16:45:00.000,n,367,0,-2.7,1.7,27.8,1.59,100.58,0.493,0,0
2019/12/17 17:00:00.000,n,309,0,-2.2,1.3,27.5,1.59,100.6,0.494,0,0
2019/12/17 17:15:00.016,n,252,0,-2.3,1.3,26.9,1.65,100.63,0.536,0,0
2019/12/17 17:30:00.001,n,151,0,-2.2,3.6,25.9,1.7,100.67,0.558,0,0
2019/12/17 17:45:00.000,n,57,0,-1,1,24.9,1.69,100.68,0.568,0,0
2019/12/17 18:00:00.016,n,39,0,-1.7,2.9,24.3,1.68,100.69,0.575,0,0
2019/12/17 18:15:00.000,n,24,0,-2.4,2.7,23.7,1.67,100.71,0.582,0,0
2019/12/17 18:30:00.000,n,16,0,-2.7,2.6,23.3,1.67,100.72,0.59,0,0
2019/12/17 18:45:00.001,n,5,0,-2,2.4,23,1.66,100.75,0.593,0,0
2019/12/17 19:00:00.009,n,1,0,-2.2,2.4,22.7,1.63,100.77,0.588,0,0
2019/12/17 19:15:00.000,n,0,0,-2,2.3,22.5,1.56,100.8,0.565,0,0
2019/12/17 19:30:00.008,n,0,0,-2,2.8,22.3,1.62,100.81,0.597,0,0
2019/12/17 19:45:00.000,n,0,0,-1.9,2.3,22.2,1.68,100.83,0.624,0,0
2019/12/17 20:00:00.000,n,0,0,-2.2,2.5,22,1.73,100.83,0.646,0,0
2019/12/17 20:15:00.008,n,0,0,-1.9,2.9,22,1.77,100.84,0.663,0,0
2019/12/17 20:30:00.000,n,0,0,-2.1,2.3,21.9,1.79,100.87,0.671,0,0
2019/12/17 20:45:00.000,n,0,0,-1.4,2.4,21.8,1.79,100.88,0.673,0,0
2019/12/17 21:00:00.007,n,0,0,-2.2,2.5,21.8,1.77,100.88,0.669,0,0
2019/12/17 21:15:00.000,n,0,0,-2.2,2.6,21.7,1.76,100.89,0.668,0,0
2019/12/17 21:30:00.000,n,0,0,-2,2.4,21.6,1.77,100.89,0.671,0,0
2019/12/17 21:45:00.001,n,0,0,-2.2,2.4,21.5,1.77,100.91,0.677,0,0
2019/12/17 22:00:00.001,n,0,0,-2.1,2.5,21.4,1.77,100.91,0.682,0,0
2019/12/17 22:15:00.000,n,0,0,-1.9,2.3,21.3,1.77,100.91,0.687,0,0
2019/12/17 22:30:00.008,n,0,0,-2,2.5,21.3,1.77,100.92,0.686,0,0
2019/12/17 22:45:00.003,n,0,0,-1.9,2.4,21.2,1.76,100.93,0.686,0,0
2019/12/17 23:00:00.000,n,0,0,-2.2,2.4,21.1,1.76,100.94,0.687,0,0
2019/12/17 23:15:00.001,n,0,0,-2,2.3,20.9,1.75,100.93,0.694,0,0
2019/12/17 23:30:00.000,n,0,0,-2,2.4,20.7,1.74,100.93,0.699,0,0
2019/12/17 23:45:00.001,n,0,0,-2.3,2.3,20.4,1.74,100.91,0.708,0,0
2019/12/18 00:00:00.000,n,0,0,-1.9,2.3,20.2,1.73,100.9,0.712,0,0
2019/12/18 00:15:00.000,n,0,0,-2.1,2.3,20,1.72,100.89,0.714,0,0
2019/12/18 00:30:00.000,n,0,0,-2.1,2.3,19.8,1.71,100.88,0.716,0,0
2019/12/18 00:45:00.000,n,0,0,-2.1,2.4,19.8,1.71,100.88,0.72,0,0
2019/12/18 01:00:00.001,n,0,0,-2.1,2.3,19.7,1.71,100.86,0.717,0,0
2019/12/18 01:15:00.002,n,0,0,-2,2.2,19.7,1.71,100.85,0.719,0,0
2019/12/18 01:30:00.000,n,0,0,-2.2,2.4,19.6,1.7,100.84,0.722,0,0
2019/12/18 01:45:00.001,n,0,0,-2,2.2,19.6,1.7,100.82,0.721,0,0
2019/12/18 02:00:00.001,n,0,0,-2.2,2.5,19.6,1.7,100.81,0.725,0,0
2019/12/18 02:15:00.001,n,0,0,-2.2,2.3,19.5,1.7,100.81,0.73,0,0
2019/12/18 02:30:00.001,n,0,0,-2.1,2.4,19.3,1.7,100.81,0.738,0,0
2019/12/18 02:45:00.000,n,0,0,-2,2.5,19.1,1.69,100.81,0.742,0,0
2019/12/18 03:00:00.000,n,0,0,-2,2.5,19.2,1.7,100.81,0.738,0,0
2019/12/18 03:15:00.000,n,0,0,-2.1,2.6,19.4,1.71,100.81,0.739,0,0
2019/12/18 03:30:00.000,n,0,0,-2.1,2.3,19.3,1.71,100.82,0.748,0,0
2019/12/18 03:45:00.000,n,0,0,-2,2.5,19.1,1.7,100.82,0.755,0,0
2019/12/18 04:00:00.000,n,0,0,-2.2,2.3,18.9,1.68,100.83,0.747,0,0
2019/12/18 04:15:00.001,n,0,0,-1.9,2.3,18.7,1.67,100.84,0.747,0,0
2019/12/18 04:30:00.002,n,0,0,-2.1,2.5,18.6,1.66,100.85,0.751,0,0
2019/12/18 04:45:00.002,n,0,0,-2.1,2.3,18.4,1.65,100.86,0.756,0,0
2019/12/18 05:00:00.003,n,5,0,-2.1,2.3,18.2,1.64,100.88,0.756,0,0
2019/12/18 05:15:00.004,n,15,0,-2.1,2.4,18.3,1.65,100.89,0.756,0,0
2019/12/18 05:30:00.000,n,37,0,-2.2,2.5,18.8,1.66,100.9,0.758,0,0
2019/12/18 05:45:00.000,n,79,0,-1.6,3,20.1,1.7,100.91,0.761,0,0
2019/12/18 06:00:00.009,n,116,0,-1.3,3.4,21.4,1.75,100.92,0.76,0,0
2019/12/18 06:15:00.010,n,124,0,-1.8,2.6,22,1.78,100.95,0.743,0,0
2019/12/18 06:30:00.000,n,147,0,-2.2,2.6,22,1.76,100.97,0.719,0,0
2019/12/18 06:45:00.016,n,143,0,-2.1,2.3,22,1.75,100.98,0.705,0,0
2019/12/18 07:00:00.000,n,135,0,-1.9,2.7,22.2,1.74,101,0.693,0,0
2019/12/18 07:15:00.000,n,185,0,-1.9,2.4,22.6,1.75,101.01,0.687,0,0
2019/12/18 07:30:00.000,n,384,0,-1.6,3.1,24.8,1.79,101.01,0.683,0,0
2019/12/18 07:45:00.001,n,398,0,-1.9,2.8,26.2,1.85,101.02,0.67,0,0
2019/12/18 08:00:00.002,n,533,0,-1.3,3.2,27,1.84,101.02,0.645,0,0
2019/12/18 08:15:00.010,n,372,0,-2,2.4,26.6,1.84,101.05,0.635,0,0
2019/12/18 08:30:00.000,n,413,0,-1.6,2.6,26.7,1.8,101.04,0.606,0,0
2019/12/18 08:45:00.001,n,527,0,-1.6,3.1,27.4,1.8,101.03,0.6,0,0
2019/12/18 09:00:00.009,n,536,0,-1.9,2.5,27.7,1.83,101.04,0.589,0,0
2019/12/18 09:15:00.000,n,648,0,-1.4,3.3,28.3,1.74,101.02,0.553,0,0
2019/12/18 09:30:00.002,n,607,0,-1.8,2.8,28.5,1.68,101,0.518,0,0
2019/12/18 09:45:00.010,n,728,0,-1.5,3.1,28.8,1.68,101,0.519,0,0
2019/12/18 10:00:00.001,n,833,0,-2,2.6,29.2,1.68,101,0.505,0,0
2019/12/18 10:15:00.000,n,1007,0,-2,3.7,29.7,1.72,100.99,0.504,0,0
2019/12/18 10:30:00.001,n,857,0,-2.1,2.3,29.3,1.73,100.98,0.519,0,0
2019/12/18 10:45:00.011,n,733,0,-1.6,2.7,28.8,1.72,100.98,0.516,0,0
2019/12/18 11:00:00.000,n,856,0,-1.7,2.7,28.9,1.74,100.96,0.515,0,0
2019/12/18 11:15:00.006,n,1026,0,-0.8,1.9,28.9,1.68,100.93,0.5,0,0
2019/12/18 11:30:00.005,n,1030,0,-1.8,2.6,29,1.67,100.92,0.486,0,0
2019/12/18 11:45:00.000,n,1039,0,-1.5,1.9,28.8,1.61,100.9,0.474,0,0
2019/12/18 12:00:00.000,n,1037,0,-1.5,2.6,28.5,1.62,100.89,0.471,0,0
2019/12/18 12:15:00.001,n,1026,0,-2,2.3,28.8,1.65,100.88,0.477,0,0
2019/12/18 12:30:00.001,n,1014,0,-0.9,2.2,29.2,1.66,100.86,0.469,0,0
2019/12/18 12:45:00.002,n,1013,0,-2.3,2.1,29,1.65,100.84,0.477,0,0
2019/12/18 13:00:00.002,n,993,0,-2.5,2.1,29.5,1.64,100.85,0.449,0,0
2019/12/18 13:15:00.000,n,971,0,-2.7,1,29.7,1.64,100.85,0.461,0,0
2019/12/18 13:30:00.009,n,948,0,-2.2,1.7,29.7,1.64,100.84,0.464,0,0
2019/12/18 13:45:00.001,n,919,0,-1.9,2,29.8,1.66,100.83,0.466,0,0
2019/12/18 14:00:00.000,n,883,0,-2.3,1.1,30.1,1.68,100.81,0.46,0,0
2019/12/18 14:15:00.009,n,852,0,-1.5,1.7,29.8,1.67,100.81,0.472,0,0
2019/12/18 14:30:00.001,n,802,0,-1.9,1.8,29.5,1.67,100.8,0.481,0,0
2019/12/18 14:45:00.000,n,770,0,-1.7,0.6,29.7,1.63,100.8,0.457,0,0
2019/12/18 15:00:00.010,n,729,0,-2.2,0.9,29.5,1.61,100.78,0.463,0,0
2019/12/18 15:15:00.009,n,678,0,-2.3,1.1,29.2,1.58,100.79,0.456,0,0
2019/12/18 15:30:00.001,n,624,0,-2.3,2.4,29,1.65,100.77,0.478,0,0
2019/12/18 15:45:00.001,n,572,0,-2,2.1,28.6,1.7,100.76,0.507,0,0
2019/12/18 16:00:00.010,n,515,0,-2.1,0,28.2,1.75,100.77,0.533,0,0
2019/12/18 16:15:00.002,n,450,0,-2.3,1.3,28,1.75,100.79,0.537,0,0
2019/12/18 16:30:00.010,n,389,0,-2,1.3,27.8,1.75,100.79,0.552,0,0
2019/12/18 16:45:00.010,n,326,0,-2.4,1,27.4,1.73,100.81,0.551,0,0
2019/12/18 17:00:00.002,n,264,0,-2.2,0.9,26.7,1.71,100.85,0.558,0,0
2019/12/18 17:15:00.002,n,218,0,-2,1.4,25.9,1.67,100.86,0.564,0,0
2019/12/18 17:30:00.003,n,145,0,-1.9,2.1,25.1,1.65,100.88,0.558,0,0
2019/12/18 17:45:00.003,n,76,0,-2.4,2.4,24.5,1.62,100.9,0.555,0,0
2019/12/18 18:00:00.004,n,53,0,-1.8,2.7,23.9,1.61,100.92,0.563,0,0
2019/12/18 18:15:00.000,n,32,0,-2.2,2.6,23.4,1.62,100.96,0.577,0,0
2019/12/18 18:30:00.000,n,16,0,-2.4,1.1,22.9,1.66,100.98,0.599,0,0
2019/12/18 18:45:00.000,n,4,0,-2,2.4,22.6,1.67,100.99,0.608,0,0
2019/12/18 19:00:00.007,n,0,0,-1.9,2.9,22.4,1.69,101,0.623,0,0
2019/12/18 19:15:00.000,n,0,0,-2,2.5,22.2,1.72,101.01,0.638,0,0
2019/12/18 19:30:00.007,n,0,0,-2.1,2.3,22.1,1.75,101.01,0.654,0,0
2019/12/18 19:45:00.000,n,0,0,-2,2.5,22,1.77,101.01,0.664,0,0
2019/12/18 20:00:00.000,n,0,0,-2.1,2.4,21.8,1.79,101.01,0.674,0,0
2019/12/18 20:15:00.007,n,0,0,-2.1,2.3,21.7,1.8,101.02,0.684,0,0
2019/12/18 20:30:00.000,n,0,0,-2.1,2.2,21.6,1.81,101.04,0.693,0,0
2019/12/18 20:45:00.000,n,0,0,-2.1,2.5,21.4,1.81,101.05,0.698,0,0
2019/12/18 21:00:00.007,n,0,0,-1.4,2.9,21.3,1.8,101.05,0.703,0,0
2019/12/18 21:15:00.000,n,0,0,-2.3,2.3,21.2,1.8,101.05,0.708,0,0
2019/12/18 21:30:00.000,n,0,0,-2.1,2.5,21,1.8,101.05,0.709,0,0
2019/12/18 21:45:00.008,n,0,0,-2.3,2.4,20.8,1.79,101.05,0.715,0,0
2019/12/18 22:00:00.000,n,0,0,-2.1,2.5,20.8,1.78,101.05,0.715,0,0
2019/12/18 22:15:00.000,n,0,0,-2.1,2.5,20.6,1.78,101.06,0.717,0,0
2019/12/18 22:30:00.009,n,0,0,-2.1,2.6,20.5,1.78,101.06,0.722,0,0
2019/12/18 22:45:00.000,n,0,0,-2.2,2.8,20.3,1.77,101.06,0.726,0,0
2019/12/18 23:00:00.000,n,0,0,-2.1,2.3,20.1,1.77,101.04,0.738,0,0
2019/12/18 23:15:00.011,n,0,0,-2,2.6,19.9,1.76,101.02,0.743,0,0
2019/12/18 23:30:00.009,n,0,0,-2.1,2.5,19.7,1.76,100.99,0.754,0,0
2019/12/18 23:45:00.000,n,0,0,-1.8,2.5,19.4,1.75,100.98,0.758,0,0
2019/12/19 00:00:00.008,n,0,0,-1.9,2.5,19.2,1.74,100.96,0.764,0,0
2019/12/19 00:15:00.000,n,0,0,-2,2.2,19.1,1.74,100.95,0.761,0,0
2019/12/19 00:30:00.000,n,0,0,-2,2.2,19.1,1.75,100.94,0.759,0,0
2019/12/19 00:45:00.016,n,0,0,-2,2.5,19.2,1.76,100.93,0.758,0,0
2019/12/19 01:00:00.000,n,0,0,-2.1,2.5,19.5,1.78,100.92,0.762,0,0
2019/12/19 01:15:00.000,n,0,0,-2.1,2.4,19.5,1.78,100.9,0.761,0,0
2019/12/19 01:30:00.000,n,0,0,-2,2.4,19.4,1.77,100.88,0.762,0,0
2019/12/19 01:45:00.001,n,0,0,-2,2.4,19.2,1.76,100.86,0.768,0,0
2019/12/19 02:00:00.001,n,0,0,-2,2.3,19,1.75,100.85,0.774,0,0
2019/12/19 02:15:00.002,n,0,0,-1.9,2.5,18.8,1.74,100.83,0.774,0,0
2019/12/19 02:30:00.001,n,0,0,-1.9,2.3,18.5,1.73,100.81,0.798,0,0
2019/12/19 02:45:00.000,n,0,0,-1.9,2.5,18.3,1.71,100.8,0.793,0,0
